id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id
account_account_al_ain_palace_178,8207,Birds Food Expenses - Pigeon,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_52
account_account_al_ain_palace_179,8209,Cattle Feed - Expenses,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_52
account_account_al_ain_palace_180,8212,Chicken Feed for Al Wadi Farm,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_52
account_account_al_ain_palace_181,5200,Opening Stock,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_53
account_account_al_ain_palace_182,5201,Closing Stock,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_53
account_account_al_ain_palace_183,8001,Plant/Machinery Depreciation,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_53
account_account_al_ain_palace_184,8002,Furniture/Fitting Depreciation,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_53
account_account_al_ain_palace_185,8004,Office Equipment Depreciation,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_53
account_account_al_ain_palace_186,8100,Bad Debt Write Off,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_53
account_account_al_ain_palace_187,8102,Bad Debt Provision,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_53
account_account_al_ain_palace_188,8216,Cash Register Discrepancies,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_53
account_account_al_ain_palace_189,9998,Suspense Account,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_53
account_account_al_ain_palace_190,9999,Mispostings Account,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.account_group_sub1_53
